Time,O3_flag,SO2_flag,NO2_flag,NO_flag,CO_flag,PM10_flag,PM2.5_flag,WDir_Avg,Rain_Tot,WDir_SD,O3,SO2,NO2,NO,CO,PM10,PM2.5,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,Press_Avg,Rad_Avg,City
2023-06-26,OK,BDL,OR,OR,OK,OK,OK,117.0,0.0,11.112292716135514,49.83095138888889,0.8066180555555555,,,4.012763888888889,11.0729375,6.423569444444444,25.538680555555555,32.3148125,3.8750625000000003,5.201402777777778,824.354895138889,315.89053194444443,Saltillo
2023-06-27,OK,BDL,OR,OR,OK,OK,OK,120.0,0.0,11.420487097661013,48.66663888888889,0.719201388888889,,,3.965576388888889,8.9849375,5.262743055555556,26.150381944444447,25.631583333333335,3.869872916666667,5.238819444444444,823.4059652777778,284.56142361111114,Saltillo
2023-06-28,OK,BDL,OR,OR,OK,OK,OK,128.0,0.0,10.942914881244766,55.36088194444444,0.7698958333333334,,,4.0023125,14.563881944444445,10.68367361111111,25.934104166666668,26.406041666666663,4.543697916666667,6.188020833333334,822.7670034722223,334.0012347222222,Saltillo
2023-06-29,OK,BDL,OR,OR,OK,OK,OK,126.0,0.0,8.358723730495871,47.04373765867419,0.868441466854725,,,4.147009873060648,,,22.318347107438015,33.36140495867769,4.172297520661157,5.717685950413223,822.9654545454546,,Saltillo
2023-06-30,OK,BDL,OR,OR,OK,OR,OR,,0.0,,14.547403314917126,0.6644198895027624,,,4.1995580110497235,,,,,,,,,Saltillo
2023-07-01,OK,BDL,OR,OR,OK,OK,OK,188.0,0.0,10.715475272763511,32.520159722222225,0.6608819444444444,,,4.346881944444444,13.152506944444445,11.835756944444446,22.583840277777778,63.99861805555555,2.3456118055555555,3.110034722222222,824.2322965277777,184.01149444444445,Saltillo
2023-07-02,OK,BDL,OR,OR,OK,OK,OK,36.0,7.4,11.237323236706075,26.736402777777776,0.6520833333333333,,,4.361659722222222,13.063993055555557,9.285284722222222,20.120086021505376,79.5711875,2.0506201388888887,2.7215208333333334,823.9629972222223,161.00311041666666,Saltillo
2023-07-03,OK,BDL,OR,OR,OK,OK,OK,33.0,1.7000000000000002,11.149911404493894,26.791576388888892,0.6099097222222222,,,4.417756944444444,14.518881944444443,14.553083333333332,19.93651970260223,77.68868333333333,2.39896875,3.1564166666666664,824.0806270833333,198.15631527777776,Saltillo
2023-07-04,OK,BDL,OR,OR,OK,OK,OK,220.0,0.0,10.875248921700466,35.186479166666665,0.5517083333333334,,,4.344118055555556,12.484395833333332,11.264888888888889,21.53335994194485,62.35329236111111,2.4120388888888886,3.1529861111111113,824.5848555555556,226.9251152777778,Saltillo
2023-07-05,OK,BDL,OR,OR,OK,OK,OK,8.0,0.0,9.089385812071546,41.36327777777778,0.7062361111111112,,,4.281951388888889,12.398694444444443,10.165861111111111,22.37534722222222,54.614756944444444,3.0588812499999998,4.0976944444444445,824.8090472222221,321.03852430555554,Saltillo
2023-07-06,OK,BDL,OR,OR,OK,OK,OK,34.0,0.0,10.641805857276317,36.33172916666667,0.7008263888888889,,,4.329215277777777,14.751527777777778,11.18548611111111,21.845680555555553,67.37263888888889,2.6101652777777775,3.5077083333333334,824.345201388889,317.73613472222223,Saltillo
2023-07-07,OK,BDL,OR,OR,OK,OK,OK,49.0,0.6000000000000001,10.401301591738063,36.761520833333336,0.6427291666666667,,,4.319916666666667,10.035694444444443,7.691888888888888,21.610374999999998,66.90799305555555,2.7977631944444443,3.7049652777777777,822.941186111111,246.69445486111113,Saltillo
2023-07-08,OK,BDL,OR,OR,OK,OK,OK,170.0,13.2,11.42589157397015,29.148147762747136,0.620853277835588,,,4.303329864724246,7.56799167533819,4.441956295525495,21.151625441696112,70.23002083333333,2.4234673611111113,3.2075138888888888,823.0885618055556,207.62575694444448,Saltillo
2023-07-09,,,,,,,,176.0,0.0,11.40578658366821,,,,,,,,24.22129861111111,56.52070138888889,3.1256277777777774,4.114319444444444,823.5588833333333,269.5229215277778,Saltillo
2023-07-10,,,,,,,,6.0,0.0,10.259471139687614,,,,,,,,24.681138888888885,52.57967361111111,3.1593440111420614,4.1835167130919215,824.2712097222221,332.4360173611111,Saltillo
2023-07-11,,,,,,,,209.0,0.2,11.1868797838333,,,,,,,,23.873173611111113,49.37935416666667,3.120450694444444,4.135979166666667,825.3511840277778,254.9376340277778,Saltillo
2023-07-12,,,,,,,,216.0,0.0,9.324016004594663,,,,,,,,24.86076388888889,45.12638888888889,3.6256930555555553,4.817902777777777,824.6164222222222,283.9646875,Saltillo
2023-07-13,,,,,,,,228.0,0.0,11.072889814706933,,,,,,,,25.7340625,39.36429166666667,3.4492215277777776,4.514895833333333,823.8066694444444,264.15715902777777,Saltillo
