Fecha,CO
2019-09-08,0.3933333333333333
2019-09-09,0.35541666666666666
2019-09-10,0.39875
2019-09-11,0.35333333333333333
2019-09-12,0.33208333333333334
2019-09-13,0.3159090909090909
2019-09-14,0.21666666666666667
2019-09-15,0.17958333333333334
2019-09-16,0.09416666666666666
2019-09-17,0.32208333333333333
2019-09-18,0.7285714285714285
2019-09-19,0.7466666666666667
2019-09-20,0.745
2019-09-21,0.7195833333333334
2019-09-22,0.6749999999999999
2019-09-23,0.7395833333333334
2019-09-24,0.7991666666666667
2019-09-25,0.7666666666666666
2019-09-26,0.8016666666666666
2019-09-27,0.88375
2019-09-28,0.7783333333333333
2019-09-29,0.6504166666666666
2019-09-30,0.5125000000000001
2019-10-01,0.7783333333333333
2019-10-02,0.7354166666666666
2019-10-03,0.8424999999999999
2019-10-04,0.7708333333333334
