Year,Month,Day,O3,NO2,NO,CO,PM10,PM2.5,Temp_Avg,RH_Avg,WSpeed_Avg,WDir_Avg,Press_Avg,Rad_Avg,Rain_Tot
2023,8,11,34.97728472222222,3.2539305555555553,0.8078541666666667,0.2650416666666667,19.358999999999998,16.13885416666667,20.328520833333332,72.31452083333333,1.291490277777778,158.40734305555554,807.0012006944445,420.9406779661017,3.2
2023,8,12,60.748999999999995,3.1907152777777776,0.3185,0.24229861111111112,14.736741415557114,11.422687499999999,19.365243055555556,67.12702777777778,1.9000027777777777,165.79961458333335,807.4048875,570.9270117647059,6.800000000000001
2023,8,13,44.13373611111111,3.6378402777777774,0.31343750000000004,0.2690902777777778,15.106659722222222,13.474909722222222,18.727006944444444,72.64727777777777,1.2150805555555555,150.66040902777777,806.4961770833335,388.23733164556967,7.9
2023,8,14,36.554402777777774,5.618430555555555,1.01875,0.30218055555555556,17.177333333333333,13.78492693110647,18.871083333333335,74.04668055555555,1.1535194444444445,96.60434722222223,806.1466069444444,430.38442118226607,10.700000000000001
2023,8,15,30.776368055555558,4.181194444444444,0.7614791666666666,0.31745833333333334,18.296848357791756,12.568516949152542,18.9355625,67.78474305555555,2.4311055555555554,89.68390138888888,806.6264569444445,481.1566544766709,0.0
2023,8,16,30.354597222222225,4.3375,1.0888333333333333,0.2712569444444445,16.053772663877268,11.54313464235624,18.203791666666667,66.94829861111111,1.2955937499999999,117.08507847222222,806.2683444444444,488.61968421052626,0.0
2023,8,17,18.993368055555557,3.6117222222222223,0.8210416666666667,0.27811111111111114,8.10703249097473,6.5824021488871844,17.999777777777776,81.36160416666667,0.8263875,124.23669305555555,806.9304659722222,300.6071948842875,4.7
2023,8,18,18.93221527777778,4.076444444444444,1.4589722222222223,0.35620138888888886,12.638318276580959,8.370327868852458,18.693513888888887,78.393875,1.157534722222222,142.3218611111111,806.507754861111,385.2968167539267,0.6000000000000001
2023,8,19,23.778194444444445,6.095652777777778,0.4040069444444444,0.32518055555555553,13.208132404181184,10.468237853517042,18.15,82.11680555555556,1.5269506944444446,115.86809027777777,806.693901388889,395.226468401487,1.4000000000000001
2023,8,20,29.56352777777778,5.275923611111111,0.36536805555555557,0.29538194444444443,7.9735625,16.77398611111111,17.16926388888889,81.33778472222222,1.6159784722222221,118.91936805555557,807.0606458333334,229.35005283505154,0.6000000000000001
2023,8,21,26.71140972222222,6.223180555555555,1.0000416666666667,0.25755555555555554,21.023817166782973,17.285793871866296,17.22025,77.11727777777779,1.451276388888889,114.85453611111112,806.0334388888889,319.36407875000003,2.5
2023,8,22,33.59127083333333,7.1265,1.035111111111111,0.30865972222222227,21.81945720250522,16.58465083798883,18.397673611111113,77.87058333333333,1.1125888888888888,144.20287222222223,804.4415229166667,416.16972996300865,1.9000000000000001
2023,8,23,31.95534722222222,4.6013263888888885,0.6445416666666667,0.2755347222222222,16.299456066945606,10.690127208480567,19.861291666666666,70.17022222222222,2.247067361111111,88.71682708333333,804.6084354166668,484.1488390804598,0.30000000000000004
2023,8,24,27.448347222222225,4.689333333333334,1.0704930555555556,0.22274305555555557,15.393927576601671,9.34470839260313,19.341173611111113,67.14461111111112,2.5787131944444446,87.49439166666667,805.2427763888888,501.40601277139206,0.0
2023,8,25,29.207173611111113,4.426729166666666,0.8070902777777778,0.22349305555555554,20.94803472222222,13.02102384291725,18.002312500000002,65.52362500000001,1.5320673611111113,126.58560138888889,805.5842166666667,515.9793959390863,0.0
2023,8,26,33.41251388888889,4.121743055555556,0.6460347222222222,0.24666666666666665,16.41861111111111,18.510293501048217,17.38907638888889,71.645,1.8378993055555555,180.63161736111113,805.1829291666667,502.4651946222791,0.0
2023,8,27,29.074131944444446,4.574972222222223,0.42329861111111117,0.26574305555555555,20.935583333333334,18.154655532359083,18.78273611111111,75.5585486111111,1.1979131944444443,124.7387013888889,804.4160826388888,406.7679369369369,0.0
2023,8,28,22.71313888888889,5.376965277777778,0.9970972222222222,0.34842361111111114,25.401430555555553,19.826698389458272,18.722520833333334,75.04314583333334,1.163640277777778,165.15445694444446,804.7350680555555,443.927333767927,0.0
2023,8,29,30.514800868935556,4.549884141926141,0.8003258508327299,0.3580014482259232,22.873685734974657,22.05616944243302,19.076314265025342,79.00259232440261,1.1085126719768283,162.42533236784936,805.3922896451847,390.73920263788966,41.7
2023,9,1,31.2826875,3.877090277777778,0.4968125,0.2710902777777778,15.587190542420029,15.859378571428572,18.797131944444445,79.12838888888889,1.0667145833333334,124.14312916666667,807.0768875000001,393.608024360536,19.0
2023,9,2,37.63666666666667,4.6354444444444445,0.5460208333333333,0.32366666666666666,26.541888888888888,27.06374651810585,18.39073611111111,81.07904166666667,1.002482638888889,122.780875,807.4081187500001,452.35836561743344,2.0
2023,9,3,42.663423611111114,2.507722222222222,0.3070277777777778,0.272875,21.2665,22.93517361111111,19.28009722222222,72.40463194444445,1.4751166666666669,136.48028819444443,806.8229784722222,492.76658096415326,1.1
2023,9,4,34.462409722222226,3.430388888888889,0.6610833333333334,0.2487638888888889,13.132645833333331,11.196615276804485,19.082562499999998,72.24447222222221,1.450057638888889,141.4084576388889,805.4968062500001,385.34323291139236,5.800000000000001
2023,9,5,31.37092361111111,2.7145694444444444,0.4882430555555556,0.2591111111111111,12.000944444444444,11.241083333333334,18.58842361111111,78.7316111111111,1.2308694444444443,126.45263055555556,805.4900645833333,414.3100865139949,7.6000000000000005
2023,9,6,30.402270833333333,3.0658680555555557,0.41433333333333333,0.2494097222222222,12.649870596693027,11.577607726597325,18.513020833333332,77.80799305555556,1.1757041666666666,152.6317076388889,806.4178236111111,386.070907063197,4.1000000000000005
