Time,O3_flag,SO2_flag,NO2_flag,NO_flag,CO_flag,PM10_flag,PM2.5_flag,WDir_Avg,Rain_Tot,WDir_SD,O3,SO2,NO2,NO,CO,PM10,PM2.5,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,Press_Avg,Rad_Avg,TemperatureDowntown,RelativeHumidityDowntown,SolarRadiationDowntown,RainfallDowntown,WindDirectionDowntown,PM10Downtown,PM2.5Downtown,O3Downtown,CODowntown,NODowntown,NO2Downtown,SO2Downtown
2023-03-01,OK,OK,OR,BDL,OK,OS,OS,0.0,0.0,11.127847237642648,33.40774305555556,2.112326388888889,-9.806909722222224,0.5726527777777778,0.3642777777777778,,,18.147631944444445,41.05009027777778,1.6854493055555555,2.23291875,805.1502729166666,301.4129430555556,19.966666666666665,37.54166666666666,280.25,0.0,221.0,0.0,35.875,1.0,1.3116666666666668,,0.0,0.0
2023-03-02,OK,OK,OR,BDL,OK,OS,OS,0.0,0.0,10.94737118452798,31.15632638888889,1.8289097222222224,-10.828097222222222,0.1181875,0.2524027777777777,,,17.826216666666667,37.782777777777774,2.065914583333333,2.702840972222222,802.6432381944445,316.0060472222222,19.616666666666667,33.958333333333336,291.4166666666667,0.0,166.0,0.0,37.79166666666666,,1.2808333333333333,0.0,0.0,0.0
2023-03-03,OK,OK,OR,BDL,OK,OS,OS,0.0,0.0,11.809461257150897,30.30826388888889,1.8256041666666667,-11.244020833333334,0.1897638888888888,0.2416805555555555,,,17.194284027777776,43.90069444444445,2.317245138888889,3.030454166666667,800.7807069444445,317.1210909722222,18.766666666666666,37.333333333333336,291.125,0.0,215.0,0.0,34.291666666666664,,1.2454166666666666,0.0,0.0,0.0
2023-03-04,OK,OK,OR,BDL,OK,OS,OS,0.0,0.0,11.906418087750104,29.7534375,1.8832013888888888,-11.609118055555555,0.0839305555555555,0.2613888888888889,,,17.707159722222222,49.91644444444444,1.959667361111111,2.6181256944444447,802.8797340277778,304.8489763888889,19.241666666666667,49.5,279.75,0.0,120.0,0.0,38.5,,1.3075,0.0,0.0,0.0
2023-03-05,OK,OK,OR,BDL,OK,OS,OS,0.0,0.0,11.08287441951382,32.098215277777776,2.136458333333333,-10.918993055555555,0.1706944444444444,0.2319861111111111,,,18.658444444444445,42.43084722222222,1.5122729166666664,2.017561111111111,804.9282944444444,290.97748819444445,20.525,39.958333333333336,274.125,0.0,201.0,0.0,34.541666666666664,,1.2608333333333337,0.0,0.0,0.0
2023-03-06,OK,OK,OR,BDL,OK,OS,OS,0.0,0.0,9.401285150918534,38.507041666666666,2.055152777777778,-7.672020833333333,0.9293055555555556,0.3176388888888888,,,19.391305555555554,37.38992361111111,1.3032944444444443,1.6713256944444443,805.6529409722223,310.07674305555554,21.5375,35.291666666666664,288.0416666666667,0.0,218.0,0.0,41.625,,1.3616666666666666,0.0,0.0,0.0
2023-03-07,OK,OK,OR,BDL,OK,OS,OS,0.0,1.6,11.109776345373474,33.024118055555554,1.7718194444444444,-9.282305555555556,0.4544930555555556,0.3956874999999999,,,19.03570833333333,54.48324305555556,1.4216048611111112,1.8555381944444445,805.1200951388888,245.03941458333333,21.42083333333333,46.125,241.66666666666663,0.0,197.0,0.0,41.75,,1.3970833333333337,0.0,0.0,0.0
2023-03-08,OK,OK,OR,BDL,OK,OS,OS,0.0,0.0,10.689957674868282,36.99914583333333,1.8235763888888887,-8.496118055555556,0.6801111111111111,0.32175,,,19.332604166666663,48.04253472222222,1.756802083333333,2.3193319444444445,804.9974784722222,313.12952361111115,21.39583333333333,41.583333333333336,289.2916666666667,0.0,214.0,0.0,43.75,,1.3920833333333336,0.0,0.0,0.0
2023-03-09,OK,OK,OR,BDL,OK,OS,OS,0.0,0.0,11.465279624512975,40.60057638888889,1.9976597222222223,-9.539458333333332,0.3086458333333333,0.3078888888888889,,,19.7525625,44.90790972222222,1.6113895833333332,2.1402791666666667,804.6884423611111,308.22116458333335,21.579166666666666,39.958333333333336,287.8333333333333,0.0,231.0,0.0,45.625,81.88888888888889,2.7325,0.0208333333333333,0.0,0.0
2023-03-10,OK,OK,OR,BDL,OK,OS,OS,0.0,0.0,10.56531809823905,35.242625,1.7685555555555554,-9.74488888888889,0.4024027777777778,0.3450902777777778,,,18.762652777777777,45.43892361111112,1.6001486111111112,2.1160930555555555,804.6530145833333,246.83086666666665,20.90833333333333,41.333333333333336,258.4166666666667,0.0,133.0,0.0,43.583333333333336,33.375,0.4958333333333333,0.0,0.0,0.0
2023-03-11,OK,OK,OR,BDL,OK,OS,OS,0.0,0.0,10.465371454658518,37.891875,1.9892083333333332,-10.884722222222225,0.1283541666666666,0.2958194444444444,,,19.327409722222225,42.135645833333335,2.087172916666667,2.727628472222222,804.2604256944445,275.1462138888889,20.779166666666665,38.833333333333336,256.2916666666667,0.0,150.0,0.0,48.04166666666666,35.041666666666664,0.4308333333333333,0.0,0.0,0.0
2023-03-12,OK,OK,OR,BDL,OK,OS,OS,0.0,0.0,9.157847378783254,35.08883333333333,1.8976388888888889,-43.59031944444444,870.3626458333333,0.2801319444444444,,,18.11438888888889,41.78796527777778,1.6040895833333335,2.0660666666666665,804.5076819444444,200.97971527777776,19.808333333333334,37.66666666666666,194.125,0.0,13.0,0.0,42.333333333333336,34.0,0.4025,0.0,0.0,0.0
2023-03-13,OK,OK,OR,OR,OK,OS,OS,0.0,2.2,10.038963782270905,32.58049305555556,1.5782708333333333,-120.0761738002594,3001.9139299610897,0.2799097222222222,,,16.11623611111111,45.328541666666666,1.7882625,2.3192305555555555,805.0803618055555,163.69003125,18.054166666666667,40.333333333333336,198.79166666666663,0.03,213.0,0.0,44.875,27.416666666666668,0.4895833333333333,0.0,0.0,0.0
2023-03-14,OK,OK,OS,OS,OK,OS,OS,0.0,0.0,10.70651268645399,26.622208333333337,1.5919097222222225,,,0.3117291666666666,,,16.2226875,52.33055555555556,1.561596527777778,2.026690972222222,806.0978048611111,213.52800625000003,17.662499999999998,46.375,193.54166666666663,0.0,219.0,0.0,34.625,21.666666666666668,0.4791666666666667,0.0,0.0,0.0
2023-03-15,OK,OK,OS,OS,OK,OS,OS,0.0,2.9000000000000004,9.624985288898804,24.9476875,1.466326388888889,,,0.3726805555555555,,,13.785111111111112,66.25761805555555,1.5952993055555558,2.0673291666666667,807.3771520833333,197.9543013888889,15.091666666666669,61.583333333333336,150.45833333333334,0.59,205.0,0.0,29.625,19.208333333333336,0.5704166666666667,0.0,0.0,0.0
2023-03-16,OK,OK,OS,OS,OK,OS,OS,0.0,3.1,10.505786571654278,25.856145833333333,1.3268680555555556,,,0.3069583333333333,,,15.502986111111111,59.032916666666665,1.895205555555556,2.494399305555556,806.4541923611112,257.74339444444445,16.6375,56.04166666666666,207.04166666666663,0.01,214.0,0.0,19.416666666666668,21.08333333333333,0.5454166666666667,0.0,0.0,0.0
2023-03-17,OK,OK,OS,OS,OK,OS,OS,0.0,0.0,10.060022608099857,27.35218055555556,1.7886111111111112,,,0.2904305555555556,,,16.665005555555556,51.26289583333334,2.0487659722222222,2.673154166666667,804.9359590277777,237.62809513888888,18.120833333333334,46.625,276.125,0.0,205.0,0.0,25.875,22.500000000000004,0.48625,0.0,0.0,0.0
2023-03-18,OK,OK,OS,OS,OK,OS,OS,0.0,0.0,10.181730416239793,24.73570138888889,3.2776111111111117,-0.5679834254143646,-0.5337154696132597,0.2594583333333333,,,17.086201388888888,46.98914583333333,2.9601527777777776,3.8805625,804.6759493055556,324.4136763888889,18.3,43.208333333333336,300.125,0.0,180.0,0.0,24.75,21.83333333333333,0.3579166666666666,0.0,0.0,0.0
2023-03-19,OK,OK,OR,OR,OK,OS,OS,0.0,0.0,10.996230618116485,24.431506944444447,1.617625,-0.8261180555555555,-0.8727361111111112,0.221125,,,15.666411805555557,42.5485,2.4201944444444443,3.186377777777778,806.2624291666667,336.4270104166667,17.087500000000002,38.958333333333336,292.2083333333333,0.0,144.0,0.0,16.875,21.541666666666668,0.2616666666666666,0.0,0.0,0.0
2023-03-20,OK,OK,OR,OR,OK,OS,OS,0.0,0.0,9.42803829401582,28.790534722222223,2.025354166666667,-0.3970347222222222,-0.5487222222222222,0.2493055555555555,,,16.171893055555557,40.25725,2.766433333333333,3.58001875,805.954370138889,338.39197222222225,17.379166666666666,36.91666666666666,313.4583333333333,0.0,154.0,0.0,21.5,24.20833333333333,0.3095833333333333,0.0,0.0,0.0
2023-03-21,OK,OK,OK,OR,OK,OS,OS,0.0,0.0,12.690399483955154,30.60089192025184,1.8250456621004567,1.0906402439024392,-0.2315091463414634,0.323630816170862,25.525091277890468,4.0407692307692304,17.200723611111112,32.13742361111111,1.6295027777777775,2.1450680555555555,806.7145930555555,340.7456548611111,18.829166666666666,29.70833333333333,316.5833333333333,0.0,217.0,0.0,22.791666666666668,26.08333333333333,0.31875,0.0,0.0,0.0
2023-03-22,OS,OK,OK,BDL,OK,OK,OK,0.0,0.0,11.817374149178576,38.9022270742358,33.987049327354256,2.771514940931202,9.3855872133426,0.9018207088255732,25.496481223922117,13.02574351978172,18.8490340514246,34.63749131341209,1.7247449617790132,2.25984850590688,807.0292265462126,328.6729909659486,20.3625,31.416666666666668,300.0833333333333,0.0,216.0,0.0,31.125,29.875,0.3275,0.0,0.0,0.0
2023-03-23,OK,OS,OK,BDL,OK,OK,OK,0.0,0.0,7.81325462769234,79.07026388888889,69.11463687150838,2.656111111111111,0.1943958333333333,0.2339722222222222,30.090763888888887,16.6250625,16.797231467473523,40.63730711043873,1.0680680786686838,1.3847972768532526,807.6780000000001,176.18337367624812,21.60833333333333,31.416666666666668,271.7083333333333,0.0,230.0,0.0,35.166666666666664,31.916666666666668,0.3720833333333333,0.0,0.0,0.0
2023-03-24,OK,OS,OK,BDL,OK,OK,OK,,0.0,,38.49790972222222,,3.285076388888889,0.7199583333333334,0.2620486111111111,30.33633333333333,15.4675,,,,,,,21.916666666666668,31.666666666666668,312.7916666666667,0.0,197.0,0.0,35.833333333333336,31.208333333333336,0.3641666666666667,0.0,0.0,0.0
2023-03-25,OK,OS,OK,BDL,OK,OK,OK,,0.0,,42.78124305555556,,3.688,0.2933680555555555,0.2982777777777777,31.063256944444444,18.670291666666667,,,,,,,21.641666666666666,28.291666666666668,305.0416666666667,0.0,155.0,0.0,34.666666666666664,33.375,0.32125,0.0,0.0,0.0
2023-03-26,OK,OS,OK,BDL,OK,OK,OK,,0.0,,39.29322916666667,,3.1854027777777776,-0.0272013888888888,0.3283402777777778,32.27352777777777,21.573777777777774,,,,,,,21.479166666666668,33.041666666666664,314.0833333333333,0.0,210.0,0.0,36.708333333333336,32.79166666666667,0.3091666666666666,0.0,0.0,0.0
2023-03-27,OK,OS,OK,BDL,OK,OK,OK,,0.0,,42.60359722222222,,3.8512916666666666,0.2700902777777778,0.3317569444444445,36.35457638888889,23.297048611111112,,,,,,,21.933333333333334,30.541666666666668,299.1666666666667,0.0,207.0,0.0,36.625,36.54166666666666,0.3891666666666666,0.0,0.0,0.0
2023-03-28,OK,OS,OK,BDL,OK,OK,OK,,0.0,,46.06520138888889,,6.697798611111111,0.3708125,0.5022708333333333,54.87398611111111,39.819340277777776,,,,,,,21.879166666666663,26.666666666666668,316.6666666666667,0.0,218.0,0.0,42.16666666666666,37.958333333333336,0.37,0.0,0.0,0.0
2023-03-29,OK,OS,OK,BDL,OK,OK,OK,,0.0,,37.738506944444445,,4.217416666666667,0.1450555555555555,0.4914166666666666,49.81909027777778,33.12832638888889,,,,,,,21.5625,32.208333333333336,311.0,0.0,183.0,0.0,42.875,33.833333333333336,0.3683333333333333,0.0,0.0,0.0
2023-03-30,OK,OS,OK,OR,OK,OK,OK,,0.0,,40.65,,0.5,-0.41,0.28,27.51,24.75,,,,,,,21.191666666666663,46.04166666666666,229.875,0.0,166.0,0.0,35.75,39.08333333333333,0.4324999999999999,0.0,0.0,0.0
2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,21.558333333333334,38.66666666666666,275.6666666666667,0.0,198.0,0.0,39.79166666666666,34.541666666666664,0.4770833333333333,0.0,0.0,0.0
2023-04-01,OK,OS,OK,BDL,OK,OK,OK,,0.0,,49.22592361111112,,4.534888888888888,0.2650833333333333,0.4359375,45.05051388888889,27.816277777777778,,,,,,,22.65,33.625,309.4166666666667,0.0,222.0,0.0,46.79166666666666,39.54166666666666,0.4645833333333333,,0.0,0.0
2023-04-02,OK,OS,OK,BDL,OK,OK,OK,,0.0,,50.807451388888886,,2.998104166666667,-0.2792638888888888,0.3547777777777777,38.66290277777778,24.9251875,,,,,,,22.9375,32.625,313.8333333333333,0.0,27.0,0.0,43.29166666666666,45.04166666666666,0.39625,0.0,0.0,0.0
2023-04-03,OK,OS,OK,BDL,OK,OK,OK,,0.0,,49.72356944444444,,2.314652777777778,-0.1892777777777777,0.3628263888888889,41.112187500000005,25.55428472222222,,,,,,,22.954166666666666,32.833333333333336,318.875,0.0,220.0,0.0,44.25,44.125,0.4008333333333334,0.0,0.0,0.0
2023-04-04,OK,OS,OK,BDL,OK,OK,OK,,0.0,,44.18684027777778,,1.9174236111111111,-0.1457638888888889,0.36875,39.98146527777778,26.32059027777778,,,,,,,21.15833333333333,38.958333333333336,258.4166666666667,0.0,211.0,0.0,45.5,38.125,0.41,0.0,0.0,0.0
2023-04-05,OK,OS,OK,BDL,OK,OK,OK,,0.0,,42.235638888888886,,1.7825902777777776,0.1695625,0.3462152777777778,33.31073611111111,21.786847222222224,,,,,,,21.20833333333333,38.583333333333336,296.5416666666667,0.0,210.0,0.0,39.708333333333336,35.791666666666664,0.4241666666666666,0.0,0.0,0.0
2023-04-06,OK,OS,OK,BDL,OK,OK,OK,,0.0,,40.70201388888889,,2.3139652777777777,0.0682222222222222,0.3490347222222222,31.941548611111116,22.600555555555555,,,,,,,21.3375,38.66666666666666,325.9166666666667,0.0,221.0,0.0,38.958333333333336,35.708333333333336,0.3904166666666666,0.0,0.0,0.0
2023-04-07,OK,OS,BDL,BDL,OK,OK,OK,,0.0,,39.9009375,,1.0831180555555555,0.0320069444444444,0.3022222222222222,23.33107638888889,15.554125,,,,,,,20.625,37.875,316.75,0.0,210.0,0.0,27.625,36.41666666666666,0.2845833333333333,0.0,0.0,0.0
2023-04-08,OK,OS,OK,BDL,OK,OK,OK,,0.0,,42.848444444444446,,0.8955277777777777,0.0344027777777777,0.2889236111111111,20.727006944444444,13.611652777777778,,,,,,,20.78333333333333,28.625,323.5,0.0,219.0,0.0,24.541666666666668,37.91666666666667,0.2641666666666666,0.0,0.0,0.0
2023-04-09,OK,OS,OK,BDL,OK,OK,OK,,0.0,,42.31229166666667,,1.5443541666666667,0.0819861111111111,0.3663541666666666,28.12671527777778,21.285173611111112,,,,,,,21.48333333333333,35.5,296.875,0.0,216.0,0.0,32.541666666666664,37.375,0.335,0.0,0.0,0.0
2023-04-10,OK,OS,OK,BDL,OK,OK,OK,,0.0,,39.04563888888889,,4.381916666666667,0.7987986111111111,0.3455833333333333,36.011944444444445,21.62069444444444,,,,,,,20.804166666666667,45.583333333333336,265.4166666666667,0.04,30.0,0.0,38.75,30.708333333333336,0.5316666666666666,0.0,0.0,0.0
2023-04-11,OK,OS,OK,BDL,OK,OK,OK,,0.0,,31.57775,,6.842041666666668,0.8556458333333334,0.3024097222222222,31.29043055555556,20.278666666666663,,,,,,,19.133333333333333,53.708333333333336,216.375,0.11,225.0,0.0,43.583333333333336,26.291666666666668,0.5775,0.0,0.0,0.0
2023-04-12,OK,OS,OK,BDL,OK,OK,OK,,0.0,,37.89054861111111,,4.106652777777778,0.5798472222222222,0.2142430555555555,19.400166666666667,12.3731875,,,,,,,18.45,54.16666666666666,239.4583333333333,0.17,11.0,0.0,23.75,32.41666666666667,0.4591666666666666,0.0,0.0,0.0
2023-04-13,OK,OS,OK,BDL,OK,OK,OK,,0.0,,40.15584027777778,,3.3686319444444446,0.4406875,0.1669652777777777,29.357138888888887,21.86363888888889,,,,,,,20.029166666666665,36.375,311.4166666666667,0.0,176.0,0.0,33.916666666666664,32.54166666666667,0.3675,0.0,0.0,0.0
2023-04-14,OK,OS,OK,BDL,OK,OK,OK,,0.0,,42.58930555555556,,2.8122569444444445,0.2400347222222222,0.20975,33.22259722222222,24.89148611111111,,,,,,,20.27083333333333,32.375,323.9166666666667,0.0,174.0,0.0,38.66666666666666,33.5,0.42375,0.0,0.0,0.0
2023-04-15,OK,OS,OK,BDL,OK,OK,OK,,0.0,,42.35832638888889,,3.976236111111111,0.3547847222222222,0.1981666666666666,33.14429166666667,21.281569444444443,,,,,,,20.991666666666667,27.291666666666668,304.0833333333333,0.0,222.0,0.0,35.375,30.666666666666664,0.4608333333333334,0.0,0.0,0.0
2023-04-16,OK,OS,OK,BDL,OK,OK,OK,,0.0,,43.52313194444445,,2.439625,0.2775763888888888,0.168125,31.188923611111115,20.553430555555558,,,,,,,21.525,28.791666666666668,321.1666666666667,0.0,219.0,0.0,37.29166666666666,32.958333333333336,0.4066666666666667,0.0,0.0,0.0
2023-04-17,OK,OS,OK,BDL,OK,OK,OK,,0.0,,39.6966875,,3.087409722222222,0.5889305555555555,0.2261527777777777,39.590715277777775,24.507777777777772,,,,,,,20.70833333333333,41.04166666666666,286.4166666666667,0.0,24.0,0.0,41.708333333333336,35.083333333333336,0.4341666666666666,0.0,0.0,0.0
2023-04-18,OK,OS,OK,BDL,OK,OK,OK,,0.0,,43.316763888888886,,2.6534513888888887,0.3227083333333333,0.2053819444444444,31.65233333333333,20.41906944444444,,,,,,,21.73333333333333,33.791666666666664,336.625,0.0,217.0,0.0,32.375,35.791666666666664,0.3779166666666667,0.0,0.0,0.0
2023-04-19,OK,OS,OK,BDL,OK,OK,OK,,0.0,,42.16954861111111,,3.3484652777777777,0.5676041666666667,0.27925,40.22075,27.26730555555556,,,,,,,21.84583333333333,34.291666666666664,264.75,0.0,152.0,0.0,398.6666666666667,34.24999999999999,0.4395833333333334,0.0,0.0,0.0
2023-04-20,OK,OS,OK,BDL,OK,OK,OK,,0.0,,38.388618055555554,,2.8248472222222225,0.5903680555555556,0.2508541666666666,36.3881875,22.367013888888888,,,,,,,22.5125,34.708333333333336,292.7083333333333,0.0,209.0,0.0,985.25,31.83333333333333,0.4925,0.0,0.0,0.0
2023-04-21,OK,OS,OK,BDL,OK,OK,OK,,0.0,,40.62893055555556,,2.84,0.2436597222222222,0.3345416666666667,41.081916666666665,28.711430555555555,,,,,,,23.84583333333333,36.29166666666666,252.4583333333333,0.0,207.0,0.0,470.375,30.875,0.53875,0.0,0.0,0.0
2023-04-22,OK,OS,OK,BDL,OK,OK,OK,,0.0,,40.43026388888889,,3.824583333333333,0.3716527777777777,0.3467222222222222,44.796395833333335,28.39739583333333,,,,,,,21.766666666666666,42.25,215.79166666666663,0.4,179.0,0.0,47.083333333333336,28.29166666666667,0.59375,0.0,0.0,0.0
2023-04-23,OK,OS,OK,BDL,OK,OK,OK,,0.0,,38.502208333333336,,3.684458333333333,0.2707291666666667,0.27825,30.79852777777777,24.547069444444443,,,,,,,21.85833333333333,42.833333333333336,271.5833333333333,0.0,213.0,0.0,40.29166666666666,33.125,0.4375,0.0,0.0,0.0
2023-04-24,OK,OS,OK,BDL,OK,OK,OK,,0.0,,43.260305555555554,,2.673180555555556,0.3091319444444444,0.2413541666666666,32.249812500000004,23.248381944444443,,,,,,,22.066666666666663,38.41666666666666,265.0416666666667,0.0,96.0,0.0,37.708333333333336,35.583333333333336,0.4616666666666666,0.0,0.0,0.0
2023-04-25,OK,OS,OK,BDL,OK,OK,OK,,0.0,,46.01536111111111,,2.986534722222222,0.5531875,0.2572361111111111,37.152006944444445,22.78693055555556,,,,,,,22.675,30.75,323.0,0.0,157.0,0.0,36.625,37.66666666666666,0.405,0.0,0.0,0.0
2023-04-26,OK,OS,OK,BDL,OK,OK,OK,,0.0,,44.76078472222222,,2.526409722222222,0.3668541666666666,0.2400972222222222,31.900416666666665,21.651,,,,,,,22.433333333333334,29.70833333333333,324.125,0.0,191.0,0.0,39.41666666666666,36.0,0.4429166666666667,0.0,0.0,0.0
2023-04-27,OK,OS,OK,BDL,OK,OK,OK,,0.0,,42.53575,,3.959125,0.4797708333333333,0.3070069444444445,42.268097222222224,30.73977777777778,,,,,,,22.15833333333333,32.375,305.3333333333333,0.0,188.0,0.0,42.66666666666666,35.541666666666664,0.4858333333333333,0.0,0.0,0.0
2023-04-28,OK,OS,OK,BDL,OK,OK,OK,,0.0,,48.049326388888886,,2.619666666666667,0.3585625,0.2977847222222222,39.099555555555554,25.17520833333333,,,,,,,21.8375,32.0,317.4583333333333,0.0,154.0,0.0,44.75,39.16666666666666,0.4775,0.0,0.0,0.0
2023-04-29,OK,OS,OK,BDL,OK,OK,OK,,0.0,,48.27081944444444,,3.9372291666666666,0.6550972222222222,0.2891180555555555,32.947895833333334,21.05086111111111,,,,,,,21.9875,25.83333333333333,348.0416666666667,0.0,225.0,0.0,38.208333333333336,39.54166666666666,0.4470833333333333,0.0,0.0,0.0
2023-04-30,OK,OS,OK,BDL,OK,OK,OK,,0.0,,35.37872928176796,,2.22828729281768,0.0149723756906077,0.3312154696132597,28.11425414364641,19.492872928176794,,,,,,,20.98333333333333,23.70833333333333,339.9166666666667,0.0,182.0,0.0,35.833333333333336,38.66666666666667,0.4491666666666666,0.0,0.0,0.0
2023-05-01,OK,OS,OK,BDL,OK,OK,OK,0.0,0.0,9.45384210104282,42.098597222222224,,2.3800069444444443,0.2509097222222222,0.2699027777777777,32.47649305555556,20.14363888888889,19.830513888888888,29.753888888888888,2.439608333333333,3.174846527777778,804.31456875,349.66177569444443,21.279166666666665,26.625,334.4583333333333,0.0,153.0,0.0,36.708333333333336,36.66666666666666,0.4075,,0.0,0.0
2023-05-02,OK,OS,OK,BDL,OK,OK,OK,0.0,0.0,10.547047967968124,44.56038888888889,,1.890548611111111,0.0967152777777777,0.2445555555555555,28.960708333333333,18.39698611111111,20.91611111111111,27.642534722222223,2.883990277777777,3.75438125,803.9256493055556,356.63494930555555,21.975,24.666666666666668,338.2083333333333,0.0,162.0,0.0,34.5,35.166666666666664,0.4304166666666666,0.0,0.0,0.0
2023-05-03,OK,OS,OK,BDL,OK,OK,OK,0.0,0.0,9.455213122329512,50.77761805555556,,4.491722222222222,0.6339791666666666,0.3977430555555555,49.59722222222222,35.02185416666667,21.35772916666667,30.954847222222224,1.604234027777778,2.078361111111111,803.7674999999999,264.5703833333333,22.791666666666668,26.5,264.2916666666667,0.0,206.0,0.0,47.5,39.54166666666666,0.55875,0.0,0.0,0.0
2023-05-04,OK,OS,OK,BDL,OK,OK,OK,0.0,0.0,11.16733490275987,50.88180555555556,,4.101944444444444,0.3526944444444444,0.3846805555555556,48.5554375,35.872395833333336,21.968729166666662,35.661208333333335,1.7296888888888888,2.2679743055555552,804.8702986111111,232.2836208333333,23.320833333333336,31.541666666666668,241.875,0.0,130.0,0.0,52.625,40.33333333333333,0.63375,0.0,0.0,0.0
2023-05-05,OK,OS,OK,BDL,OK,OK,OK,0.0,0.2,10.559792195112582,52.67316666666667,,4.675541666666667,0.3588680555555555,0.4426597222222221,52.81763194444444,41.23072916666667,21.668756944444443,42.64975,1.900279861111111,2.468574305555556,805.9301090277778,249.70099861111112,23.27916666666667,36.91666666666666,250.2083333333333,0.0,1.0,0.0,52.375,43.75000000000001,0.64125,0.0,0.0,0.0
2023-05-06,OK,OS,OK,BDL,OK,OK,OK,0.0,0.0,8.420992437340068,50.357875,,6.923284722222222,0.7730277777777779,0.4577569444444444,46.85788888888889,36.007222222222225,21.43343055555556,44.23875,1.5574215277777776,1.992322222222222,806.0119166666666,217.08281875,23.225,37.41666666666666,219.16666666666663,0.0,196.0,0.0,52.29166666666666,39.91666666666666,0.7000000000000001,0.0,0.0,0.0
